FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes,Cumulative Oil Production Volumes,Cumulative Gas Production Volumes,Cumulative Water Production Volumes
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-07-01T00:00:00.000Z,62391.0,13.14173677,3336.0,5768834.0,1503.2974287199997,90200.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-08-01T00:00:00.000Z,56345.0,13.71019435,3413.0,5825179.0,1517.0076230699997,93613.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-09-01T00:00:00.000Z,45696.0,11.9611905,3510.0,5870875.0,1528.9688135699996,97123.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-10-01T00:00:00.000Z,40481.0,9.65352613,3226.0,5911356.0,1538.6223396999997,100349.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-11-01T00:00:00.000Z,25093.0,7.17012217,2552.0,5936449.0,1545.7924618699997,102901.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-06-01T00:00:00.000Z,52244.0,12.1660175,349.0,2958731.0,806.0941309799998,17156.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-06-01T00:00:00.000Z,23479.0,3.92585083,1996.0,6140396.0,1592.6310365899994,134182.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-07-01T00:00:00.000Z,29380.0,5.28244048,6065.0,6169776.0,1597.9134770699995,140247.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-08-01T00:00:00.000Z,26452.0,5.65723516,6123.0,6196228.0,1603.5707122299996,146370.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1997-12-01T00:00:00.000Z,53610.0,21.70277629,528.0,5399114.0,1387.64246098,77337.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-01-01T00:00:00.000Z,46981.0,16.24148242,845.0,5446095.0,1403.8839434,78182.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-02-01T00:00:00.000Z,41764.0,20.54954625,1692.0,5487859.0,1424.43348965,79874.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-03-01T00:00:00.000Z,53729.0,20.41890516,1128.0,5541588.0,1444.8523948099999,81002.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-04-01T00:00:00.000Z,56686.0,21.694004500000002,1487.0,5598274.0,1466.5463993099997,82489.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-05-01T00:00:00.000Z,54721.0,12.35911081,1352.0,5652995.0,1478.9055101199997,83841.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-07-01T00:00:00.000Z,50592.0,10.76537903,1314.0,3009323.0,816.8595100099998,18470.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-08-01T00:00:00.000Z,49565.0,11.27801613,1156.0,3058888.0,828.1375261399997,19626.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-09-01T00:00:00.000Z,51286.0,12.22487583,815.0,3110174.0,840.3624019699997,20441.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-10-01T00:00:00.000Z,47123.0,11.07637887,638.0,3157297.0,851.4387808399997,21079.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-11-01T00:00:00.000Z,59628.0,14.19074417,627.0,3216925.0,865.6295250099997,21706.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1993-12-01T00:00:00.000Z,65955.0,13.91297081,662.0,3282880.0,879.5424958199998,22368.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1998-12-01T00:00:00.000Z,23966.0,5.96253903,2311.0,5960415.0,1551.7550008999997,105212.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-01-01T00:00:00.000Z,36707.0,9.24455565,3152.0,5997122.0,1560.9995565499996,108364.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-02-01T00:00:00.000Z,27855.0,7.49056375,6153.0,6024977.0,1568.4901202999997,114517.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-03-01T00:00:00.000Z,30047.0,7.32045774,6519.0,6055024.0,1575.8105780399997,121036.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-04-01T00:00:00.000Z,31680.0,7.41850433,5863.0,6086704.0,1583.2290823699996,126899.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-05-01T00:00:00.000Z,30213.0,5.47610339,5287.0,6116917.0,1588.7051857599995,132186.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-01-01T00:00:00.000Z,66587.0,13.69766323,610.0,3349467.0,893.2401590499998,22978.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-02-01T00:00:00.000Z,57720.0,14.30131375,566.0,3407187.0,907.5414727999997,23544.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-03-01T00:00:00.000Z,50167.0,11.06726532,759.0,3457354.0,918.6087381199998,24303.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-04-01T00:00:00.000Z,50458.0,11.39379617,1459.0,3507812.0,930.0025342899997,25762.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-05-01T00:00:00.000Z,52332.0,12.03444065,1084.0,3560144.0,942.0369749399997,26846.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-06-01T00:00:00.000Z,49606.0,11.04888633,1066.0,3609750.0,953.0858612699997,27912.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-07-01T00:00:00.000Z,50542.0,10.23793242,1120.0,3660292.0,963.3237936899997,29032.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-08-01T00:00:00.000Z,46465.0,8.87545694,897.0,3706757.0,972.1992506299997,29929.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-09-01T00:00:00.000Z,44890.0,9.36082933,874.0,3751647.0,981.5600799599997,30803.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-10-01T00:00:00.000Z,47606.0,8.36737661,923.0,3799253.0,989.9274565699997,31726.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-11-01T00:00:00.000Z,41035.0,6.83933833,771.0,3840288.0,996.7667948999997,32497.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1994-12-01T00:00:00.000Z,54353.0,8.91191113,745.0,3894641.0,1005.6787060299997,33242.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-09-01T00:00:00.000Z,14978.0,2.09182517,1708.0,6773499.0,1692.4945078599997,253061.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-10-01T00:00:00.000Z,13461.0,2.25446403,438.0,6786960.0,1694.7489718899997,253499.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-01-01T00:00:00.000Z,55080.0,9.61365435,770.0,3949721.0,1015.2923603799998,34012.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-02-01T00:00:00.000Z,49051.0,10.34855625,691.0,3998772.0,1025.6409166299998,34703.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-03-01T00:00:00.000Z,56208.0,9.02583048,811.0,4054980.0,1034.6667471099997,35514.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-04-01T00:00:00.000Z,51409.0,10.3508265,732.0,4106389.0,1045.0175736099998,36246.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-05-01T00:00:00.000Z,52490.0,10.33476387,766.0,4158879.0,1055.3523374799997,37012.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-06-01T00:00:00.000Z,33081.0,6.58153883,457.0,4191960.0,1061.9338763099997,37469.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-11-01T00:00:00.000Z,13746.0,2.88405833,146.0,6800706.0,1697.6330302199997,253645.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-12-01T00:00:00.000Z,11598.0,2.99038306,126.0,6812304.0,1700.6234132799998,253771.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-01-01T00:00:00.000Z,11050.0,1.99244952,33.0,6823354.0,1702.6158627999998,253804.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-02-01T00:00:00.000Z,11088.0,2.16052125,1115.0,6834442.0,1704.77638405,254919.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-03-01T00:00:00.000Z,17656.0,3.39251839,5011.0,6852098.0,1708.16890244,259930.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-04-01T00:00:00.000Z,18616.0,2.73573533,2692.0,6870714.0,1710.90463777,262622.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-07-01T00:00:00.000Z,47522.0,9.92921097,454.0,4239482.0,1071.8630872799997,37923.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-05-01T00:00:00.000Z,21235.0,4.467917099999999,3021.0,6891949.0,1715.37255487,265643.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-06-01T00:00:00.000Z,16381.0,0.8475600000000001,2816.0,6908330.0,1716.2201148699999,268459.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-07-01T00:00:00.000Z,18169.0,3.35036823,2001.0,6926499.0,1719.5704830999998,270460.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-08-01T00:00:00.000Z,17937.0,3.91540823,2171.0,6944436.0,1723.4858913299997,272631.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-09-01T00:00:00.000Z,21180.0,3.98941783,2389.0,6965616.0,1727.4753091599998,275020.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-10-01T00:00:00.000Z,20458.0,3.15442694,1881.0,6986074.0,1730.6297360999997,276901.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-08-01T00:00:00.000Z,50210.0,10.10009,415.0,4289692.0,1081.9631772799996,38338.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-09-01T00:00:00.000Z,48069.0,11.495032499999999,405.0,4337761.0,1093.4582097799996,38743.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-10-01T00:00:00.000Z,40926.0,10.49880774,573.0,4378687.0,1103.9570175199997,39316.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-11-01T00:00:00.000Z,45850.0,14.5391855,580.0,4424537.0,1118.4962030199997,39896.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-11-01T00:00:00.000Z,20203.0,3.2842949999999997,3268.0,7006277.0,1733.9140310999996,280169.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2002-12-01T00:00:00.000Z,24653.0,5.42825726,2116.0,7030930.0,1739.3422883599997,282285.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-01-01T00:00:00.000Z,21484.0,4.62398661,1659.0,7052414.0,1743.9662749699996,283944.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-02-01T00:00:00.000Z,25990.0,4.09527875,1176.0,7078404.0,1748.0615537199997,285120.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-03-01T00:00:00.000Z,22548.0,2.28066548,8.0,7100952.0,1750.3422191999996,285128.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-04-01T00:00:00.000Z,25064.0,2.37081367,0.0,7126016.0,1752.7130328699996,285128.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1995-12-01T00:00:00.000Z,44157.0,12.84440726,556.0,4468694.0,1131.3406102799997,40452.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-01-01T00:00:00.000Z,48875.0,11.50585484,617.0,4517569.0,1142.8464651199997,41069.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-02-01T00:00:00.000Z,43358.0,11.62350603,771.0,4560927.0,1154.4699711499998,41840.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-03-01T00:00:00.000Z,45324.0,10.59677839,1171.0,4606251.0,1165.0667495399998,43011.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-04-01T00:00:00.000Z,42524.0,11.86466283,1112.0,4648775.0,1176.9314123699999,44123.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-05-01T00:00:00.000Z,42042.0,11.01486242,1089.0,4690817.0,1187.94627479,45212.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-05-01T00:00:00.000Z,19559.0,1.79878661,274.0,7145575.0,1754.5118194799995,285402.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-06-01T00:00:00.000Z,18892.0,1.95409667,321.0,7164467.0,1756.4659161499994,285723.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-07-01T00:00:00.000Z,19407.0,1.37272823,457.0,7183874.0,1757.8386443799993,286180.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-08-01T00:00:00.000Z,17336.0,2.0300429,3520.0,7201210.0,1759.8686872799992,289700.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-09-01T00:00:00.000Z,22343.0,2.18717567,2707.0,7223553.0,1762.0558629499992,292407.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-06-01T00:00:00.000Z,42664.0,10.2519445,1047.0,4733481.0,1198.19821929,46259.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-07-01T00:00:00.000Z,42181.0,10.49652935,986.0,4775662.0,1208.69474864,47245.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-08-01T00:00:00.000Z,33679.0,8.7045779,702.0,4809341.0,1217.39932654,47947.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-09-01T00:00:00.000Z,29107.0,6.77812567,604.0,4838448.0,1224.17745221,48551.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-10-01T00:00:00.000Z,37111.0,8.81394048,1025.0,4875559.0,1232.9913926899999,49576.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1996-11-01T00:00:00.000Z,36042.0,7.9388119999999995,1843.0,4911601.0,1240.93020469,51419.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-10-01T00:00:00.000Z,27001.0,3.66820323,6423.0,6556758.0,1671.5903523499999,211476.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-11-01T00:00:00.000Z,25012.0,2.96410567,5437.0,6581770.0,1674.5544580199999,216913.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-12-01T00:00:00.000Z,26347.0,2.73178613,6200.0,6608117.0,1677.28624415,223113.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-01-01T00:00:00.000Z,32591.0,0.91932919,6454.0,6640708.0,1678.20557334,229567.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-02-01T00:00:00.000Z,20395.0,2.78862375,4999.0,6661103.0,1680.99419709,234566.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-03-01T00:00:00.000Z,19665.0,2.74659565,4439.0,6680768.0,1683.74079274,239005.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-04-01T00:00:00.000Z,22928.0,2.45321533,5073.0,6703696.0,1686.1940080699999,244078.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-05-01T00:00:00.000Z,18839.0,1.37500661,3636.0,6722535.0,1687.5690146799998,247714.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-06-01T00:00:00.000Z,14900.0,1.14538317,1978.0,6737435.0,1688.7143978499998,249692.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-07-01T00:00:00.000Z,9676.0,0.74275419,775.0,6747111.0,1689.4571520399998,250467.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2001-08-01T00:00:00.000Z,11410.0,0.94553065,886.0,6758521.0,1690.4026826899997,251353.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1989-09-01T00:00:00.000Z,41236.0,12.5121045,569.0,41236.0,12.5121045,569.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1989-10-01T00:00:00.000Z,37589.0,10.59222161,279.0,78825.0,23.10432611,848.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1989-11-01T00:00:00.000Z,35700.0,10.41557067,172.0,114525.0,33.519896779999996,1020.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1989-12-01T00:00:00.000Z,43325.0,12.57555758,174.0,157850.0,46.09545436,1194.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-01-01T00:00:00.000Z,71605.0,21.59683129,369.0,229455.0,67.69228565,1563.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-02-01T00:00:00.000Z,54020.0,19.33874625,282.0,283475.0,87.0310319,1845.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-03-01T00:00:00.000Z,49682.0,16.27337984,209.0,333157.0,103.30441174,2054.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-04-01T00:00:00.000Z,49730.0,16.79345967,277.0,382887.0,120.09787141000001,2331.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-05-01T00:00:00.000Z,67917.0,21.40886435,387.0,450804.0,141.50673576000003,2718.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-06-01T00:00:00.000Z,47575.0,15.99180917,223.0,498379.0,157.49854493000004,2941.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-07-01T00:00:00.000Z,57722.0,17.43763565,245.0,556101.0,174.93618058000004,3186.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-08-01T00:00:00.000Z,88097.0,26.82003371,451.0,644198.0,201.75621429000003,3637.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-09-01T00:00:00.000Z,75486.0,22.20371767,569.0,719684.0,223.95993196000003,4206.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-10-01T00:00:00.000Z,90917.0,27.46937403,581.0,810601.0,251.42930599000005,4787.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-11-01T00:00:00.000Z,74130.0,24.1307395,334.0,884731.0,275.56004549000005,5121.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1990-12-01T00:00:00.000Z,81474.0,24.07913403,821.0,966205.0,299.63917952,5942.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1991-01-01T00:00:00.000Z,28317.0,7.97663323,213.0,994522.0,307.61581275000003,6155.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1991-02-01T00:00:00.000Z,37704.0,9.60441875,239.0,1032226.0,317.2202315,6394.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1991-03-01T00:00:00.000Z,73138.0,18.84567887,557.0,1105364.0,336.06591037,6951.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1991-04-01T00:00:00.000Z,68963.0,19.06421417,325.0,1174327.0,355.13012454,7276.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1991-05-01T00:00:00.000Z,70196.0,17.88875629,465.0,1244523.0,373.01888083,7741.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-09-01T00:00:00.000Z,30570.0,6.0635855,3611.0,6226798.0,1609.6342977299996,149981.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-10-01T00:00:00.000Z,33858.0,7.36830387,4791.0,6260656.0,1617.0026015999997,154772.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-11-01T00:00:00.000Z,29966.0,5.43733283,3839.0,6290622.0,1622.4399344299998,158611.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,1999-12-01T00:00:00.000Z,24608.0,5.75406661,3370.0,6315230.0,1628.1940010399999,161981.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-01-01T00:00:00.000Z,27029.0,4.50437129,4731.0,6342259.0,1632.69837233,166712.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-02-01T00:00:00.000Z,27237.0,6.08635759,3713.0,6369496.0,1638.78472992,170425.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-03-01T00:00:00.000Z,28070.0,5.44648435,5422.0,6397566.0,1644.23121427,175847.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-04-01T00:00:00.000Z,29126.0,6.67688933,6526.0,6426692.0,1650.9081036,182373.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-05-01T00:00:00.000Z,23957.0,4.37564242,5320.0,6450649.0,1655.28374602,187693.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-06-01T00:00:00.000Z,23380.0,4.21425667,4393.0,6474029.0,1659.49800269,192086.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-07-01T00:00:00.000Z,24567.0,4.18995387,4213.0,6498596.0,1663.68795656,196299.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-08-01T00:00:00.000Z,14584.0,2.05054839,3271.0,6513180.0,1665.7385049499999,199570.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2000-09-01T00:00:00.000Z,16577.0,2.18364417,5483.0,6529757.0,1667.9221491199999,205053.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-05-01T00:00:00.000Z,6551.0,2.0653579,13598.0,9522574.0,2403.3979188599988,1848428.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-06-01T00:00:00.000Z,5479.0,1.57269467,7507.0,9528053.0,2404.970613529999,1855935.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-07-01T00:00:00.000Z,7215.0,1.91156677,10842.0,9535268.0,2406.8821802999987,1866777.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-08-01T00:00:00.000Z,6399.0,1.58233984,5582.0,9541667.0,2408.4645201399985,1872359.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-09-01T00:00:00.000Z,7231.0,1.71748617,8778.0,9548898.0,2410.1820063099985,1881137.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-10-01T00:00:00.000Z,7404.0,1.78169871,10315.0,9556302.0,2411.9637050199985,1891452.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-11-01T00:00:00.000Z,7283.0,1.87640367,9576.0,9563585.0,2413.8401086899985,1901028.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-12-01T00:00:00.000Z,7562.0,1.45588935,9162.0,9571147.0,2415.2959980399983,1910190.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-01-01T00:00:00.000Z,7714.0,1.95029935,10742.0,9578861.0,2417.2462973899983,1920932.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-02-01T00:00:00.000Z,5792.0,1.48953625,9029.0,9584653.0,2418.7358336399984,1929961.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-03-01T00:00:00.000Z,6048.0,1.70081597,9020.0,9590701.0,2420.4366496099983,1938981.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-04-01T00:00:00.000Z,5670.0,1.00059167,8873.0,9596371.0,2421.4372412799985,1947854.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-05-01T00:00:00.000Z,6007.0,1.06172839,7992.0,9602378.0,2422.4989696699986,1955846.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-06-01T00:00:00.000Z,6541.0,1.349033,7973.0,9608919.0,2423.8480026699986,1963819.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-07-01T00:00:00.000Z,6274.0,1.4661421000000001,9114.0,9615193.0,2425.3141447699986,1972933.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-08-01T00:00:00.000Z,5876.0,1.09362581,7173.0,9621069.0,2426.4077705799987,1980106.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-09-01T00:00:00.000Z,4076.0,0.88169783,6067.0,9625145.0,2427.289468409999,1986173.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-10-01T00:00:00.000Z,1859.0,0.39643935,3272.0,9627004.0,2427.685907759999,1989445.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-11-01T00:00:00.000Z,1891.0,0.04002367,56.0,9628895.0,2427.725931429999,1989501.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2017-12-01T00:00:00.000Z,958.0,0.10594500000000001,4.0,9629853.0,2427.831876429999,1989505.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2018-01-01T00:00:00.000Z,1745.0,0.12758968,9.0,9631598.0,2427.9594661099986,1989514.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2018-02-01T00:00:00.000Z,1767.0,0.25351125,16.0,9633365.0,2428.2129773599986,1989530.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2016-04-01T00:00:00.000Z,6831.0,2.387294,11261.0,9516023.0,2401.332560959999,1834830.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-10-01T00:00:00.000Z,22932.0,2.58596935,3782.0,7246485.0,1764.6418322999991,296189.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-11-01T00:00:00.000Z,20950.0,2.56975483,2613.0,7267435.0,1767.211587129999,298802.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2003-12-01T00:00:00.000Z,20665.0,4.59208919,1548.0,7288100.0,1771.803676319999,300350.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-01-01T00:00:00.000Z,19919.0,3.40277113,3345.0,7308019.0,1775.2064474499991,303695.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-02-01T00:00:00.000Z,22922.0,3.05413862,2696.0,7330941.0,1778.2605860699991,306391.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-03-01T00:00:00.000Z,12238.0,2.36496581,2378.0,7343179.0,1780.6255518799992,308769.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-04-01T00:00:00.000Z,22560.0,2.1083055,1989.0,7365739.0,1782.733857379999,310758.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-05-01T00:00:00.000Z,22055.0,3.39479677,3380.0,7387794.0,1786.1286541499992,314138.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-03-01T00:00:00.000Z,7822.0,2.21914903,13412.0,9344696.0,2348.86229015,1573429.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-04-01T00:00:00.000Z,9636.0,2.56622333,15074.0,9354332.0,2351.4285134799998,1588503.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-05-01T00:00:00.000Z,2108.0,0.26884968,308.0,9356440.0,2351.69736316,1588811.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2014-06-01T00:00:00.000Z,9155.0,1.17481233,15082.0,9365595.0,2352.87217549,1603893.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-06-01T00:00:00.000Z,20062.0,2.768696,2901.0,7407856.0,1788.8973501499993,317039.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-07-01T00:00:00.000Z,6016.0,0.55136968,31.0,7413872.0,1789.4487198299994,317070.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-08-01T00:00:00.000Z,21142.0,2.37749694,3244.0,7435014.0,1791.8262167699993,320314.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-09-01T00:00:00.000Z,3856.0,0.9570365,23.0,7438870.0,1792.7832532699992,320337.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-10-01T00:00:00.000Z,12925.0,3.10772,3226.0,7451795.0,1795.8909732699992,323563.0
BRAE-CENTRAL [Part of BRAE],58.7,1.3,2004-11-01T00:00:00.000Z,19350.0,3.03238133,1010.0,7471145.0,1798.9233545999991,324573.0
